ddb_g	bio1.hr00	bio1.hr04	bio1.hr08	bio1.hr12	bio1.hr16	bio1.hr20	bio1.hr24	bio2.hr00	bio2.hr04	bio2.hr08	bio2.hr12	bio2.hr16	bio2.hr20	bio2.hr24	bio2.prespore	bio2.prestalk	bio4.prespore	bio4.prestalk
DDB_G0279103	0	3	1	9	18	6	9	2	17	1	6	18	8	9	13	6	3	1
DDB_G0279105	34	74	150	344	656	586	375	21	279	161	539	574	671	509	421	856	322	33
DDB_G0279107	87	52	132	179	161	58	34	50	178	140	281	237	100	50	12	22	87	13
DDB_G0279109	1763	2320	375	402	337	219	335	1621	4201	429	643	507	419	690	269	2317	92	44
DDB_G0279111	11	78	89	165	102	78	85	10	184	117	185	154	140	151	42	62	336	29
DDB_G0279113	612	1192	289	888	371	340	425	612	3399	237	1216	492	705	680	18	951	20	97
DDB_G0279115	286	253	146	266	136	70	99	91	623	143	300	236	148	162	70	250	78	15
DDB_G0279117	0	0	0	1	3	5	2	0	0	0	2	2	1	4	0	2	0	0
DDB_G0279119	11	49	2127	6044	6813	847	436	5	158	3078	7443	8957	2035	927	509	28	3074	67
DDB_G0279121	3	112	241	269	143	23	20	1	254	225	330	184	59	37	25	11	34	10
DDB_G0279123	688	1471	1220	1499	725	573	669	261	3089	1400	1863	1181	1227	1188	607	1906	177	21
DDB_G0279125	0	0	2	0	104	894	248	0	0	0	2	72	987	406	0	3	0	12
DDB_G0279127	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0279131	1	29	89	107	60	17	13	5	90	95	144	88	38	30	25	23	41	24
DDB_G0279133	66	55	245	358	288	164	158	80	141	168	389	317	236	222	55	417	26	221
DDB_G0279135	0	0	0	1	33	107	93	0	0	0	2	36	80	113	0	28	0	52
DDB_G0279137	1215	88	167	548	316	269	939	347	209	227	719	584	605	1605	141	1080	95	86
DDB_G0279139	26	17	29	73	44	46	156	31	30	21	118	77	91	179	31	90	56	3
DDB_G0279141	627	1535	850	1783	1327	650	713	771	3053	882	1977	2019	1354	1194	416	1346	308	118
DDB_G0279143	6	12	8	10	8	6	5	15	21	1	9	8	11	9	2	42	0	1
DDB_G0279145	250	57	42	66	26	33	30	134	126	27	62	43	66	56	4	123	12	0
DDB_G0279149	106	210	878	556	993	615	696	115	512	657	1100	924	900	884	220	835	365	65
DDB_G0279151	4	2	27	43	33	24	28	14	24	30	53	26	47	62	18	28	0	5
DDB_G0279153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0279155	1	1	5	15	18	7	9	5	5	7	12	12	13	5	7	51	2	0
DDB_G0279157	28	319	64	52	75	61	125	35	524	38	157	85	57	150	35	61	19	18
DDB_G0279159	2489	4487	4387	3439	2843	2363	1968	2446	12316	4899	4198	3550	4394	3875	170	3818	5058	3562
DDB_G0279161	0	0	0	0	1	2	1	0	0	1	0	0	0	0	1	1	0	0
DDB_G0279163	28	1	9	18	37	83	56	10	5	29	33	85	170	122	4	21	117	27
DDB_G0279165	61	736	67	59	49	63	146	106	729	65	158	86	82	288	59	93	33	21
DDB_G0279167	446	284	658	779	1052	714	700	175	823	738	1172	1094	1066	928	300	377	186	34
DDB_G0279169	55	63	245	481	344	296	382	47	217	361	670	561	691	723	93	445	466	210
DDB_G0279173	7	21	63	82	52	26	37	10	94	39	97	67	51	42	95	84	3	37
DDB_G0279175	0	9	26	34	26	11	17	0	37	17	34	17	11	7	20	44	0	7
DDB_G0279177	0	3	6	6	5	5	2	0	11	5	10	4	1	4	18	14	2	0
DDB_G0279179	339	768	202	146	101	104	253	321	1068	224	434	195	114	384	46	207	58	22
DDB_G0279181	30	56	50	84	95	98	112	8	109	59	90	94	137	124	136	195	52	5
DDB_G0279183	448	486	630	1015	1022	1168	1823	300	1303	667	1558	1371	2013	2515	159	1007	484	162
DDB_G0279185	4357	715	489	596	485	314	337	2866	1059	303	337	682	551	539	35	448	51	15
DDB_G0279187	12591	6184	1206	1228	522	614	1036	7774	8462	1011	1355	932	1194	2240	265	11677	21	18
DDB_G0279189	19396	5694	1188	2068	772	552	921	14323	9979	1067	1941	1221	1637	1805	341	7841	1111	85
DDB_G0279191	137	69	196	265	157	48	77	204	186	166	288	116	79	91	1	70	7	13
DDB_G0279193	4687	7809	2222	3749	2579	7081	7941	4230	18095	3164	7942	4386	7442	15625	3516	6823	441	62
DDB_G0279195	1302	69	420	441	364	75	107	537	115	630	599	467	135	152	22	95	35	14
DDB_G0279197	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
DDB_G0279199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0279201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
DDB_G0279203	0	3	11	12	7	1	3	0	33	7	36	6	3	12	0	1	0	1
DDB_G0279205	13	11	15	13	13	13	15	7	37	12	16	13	24	9	12	114	5	6
DDB_G0279207	25670	7558	548	826	278	369	648	14420	8937	632	893	534	737	1503	792	10535	121	47
DDB_G0279209	19	56	42	54	77	21	20	11	237	44	107	86	62	40	29	29	2	0
DDB_G0279211	284	38	39	44	52	22	43	93	91	37	42	43	46	73	2	26	83	6
DDB_G0279213	169	75	125	170	107	58	106	48	132	131	225	133	114	117	49	208	22	17
DDB_G0279215	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0
DDB_G0279217	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0
DDB_G0279219	14	16	18	32	9	9	5	23	23	29	28	21	8	4	0	13	57	9
DDB_G0279221	0	0	4	0	0	1	0	0	0	1	0	0	0	1	2	4	0	0
DDB_G0279223	17	48	46	61	49	50	31	20	85	49	85	77	78	79	104	71	100	23
DDB_G0279225	411	318	516	913	984	558	502	120	591	476	1090	957	789	646	381	360	245	35
DDB_G0279227	17	18	23	24	16	14	14	33	56	14	32	17	14	25	3	24	0	4
DDB_G0279229	14	25	18	45	21	18	15	50	59	10	29	23	25	18	5	46	2	1
DDB_G0279231	5	23	49	105	42	12	14	8	42	45	114	56	25	17	13	31	7	13
DDB_G0279233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0279235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0279237	0	0	0	1	3	7	4	0	3	0	0	2	1	3	2	9	0	0
DDB_G0279239	2	0	0	8	18	31	17	5	0	2	11	21	20	14	5	136	0	4
DDB_G0279241	64	430	538	1084	1558	1420	1122	17	1548	485	1631	1418	2106	1638	580	769	662	157
DDB_G0279243	0	34	349	219	56	35	48	0	165	202	236	42	54	47	67	6	5	7
DDB_G0279245	9	90	37	59	50	25	32	15	347	50	74	49	54	53	52	145	58	58
DDB_G0279247	7	194	52	212	392	246	202	21	507	10	141	131	185	127	1529	600	12	67
DDB_G0279249	0	14	21	31	44	56	55	0	55	17	60	32	51	49	36	22	59	10
DDB_G0279251	68	98	137	138	117	39	42	29	173	108	192	98	44	51	127	86	77	25
DDB_G0279253	1	1	9	12	7	3	4	0	6	10	23	18	4	3	4	5	9	5
DDB_G0279255	70	321	51	27	34	19	32	79	457	37	81	34	41	53	13	425	1	4
DDB_G0279257	0	0	8	0	0	1	2	0	1	5	0	0	0	0	3	0	0	0
DDB_G0279259	1	2	43	13	9	7	5	2	6	55	36	9	14	6	0	14	0	2
DDB_G0279261	1	3	5	32	27	11	17	1	10	7	40	21	21	19	13	22	5	1
DDB_G0279263	185	75	188	203	162	53	46	135	161	184	236	158	81	39	47	160	24	15
DDB_G0279265	9	34	41	57	45	50	36	10	114	47	92	45	65	42	63	88	17	5
DDB_G0279267	34	925	3903	7763	5544	2576	3097	32	1967	4301	10749	8264	5856	5577	619	2225	1711	258
DDB_G0279269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0279271	11	17	90	153	100	60	81	9	45	63	196	78	70	129	96	99	301	45
DDB_G0279273	1	0	0	3	4	9	18	4	0	1	0	2	10	12	85	56	0	4
DDB_G0279275	36	1	6	7	88	244	263	43	4	3	13	49	518	466	186	410	13	157
DDB_G0279277	24	47	44	48	16	12	14	30	187	42	76	23	16	18	2	34	4	5
DDB_G0279279	6	91	124	178	104	36	66	13	252	131	225	114	105	94	14	100	4	134
DDB_G0279281	39	219	151	170	114	39	75	22	658	219	238	180	99	122	377	692	53	70
DDB_G0279285	53	379	195	188	111	44	83	65	1031	177	210	120	104	119	61	465	2	15
DDB_G0279287	280	81	338	976	364	159	241	172	130	480	1001	681	593	467	753	2588	167	85
DDB_G0279289	22	45	35	29	43	20	21	12	193	23	34	45	26	26	14	11	15	1
DDB_G0279291	1793	1520	1157	912	463	226	245	870	5187	1470	1052	938	645	505	182	761	1955	163
DDB_G0279293	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	7	0
DDB_G0279295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0279297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0279299	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0
DDB_G0279301	29	117	158	184	61	32	56	31	302	110	199	67	56	57	17	123	9	6
DDB_G0279303	64	139	84	120	30	20	20	33	293	120	127	53	44	45	4	29	9	2
DDB_G0279305	0	0	60	56	53	57	43	0	2	19	27	4	48	26	62	17	0	7
DDB_G0279307	2	12	19	8	5	11	6	2	53	13	8	6	12	9	6	2	1	2
DDB_G0279309	1333	4977	1005	961	726	1001	1923	1043	7744	1136	2180	1116	1136	3053	1360	8011	170	119
DDB_G0279311	130	138	279	504	696	408	316	83	349	379	662	734	533	444	290	402	1024	26
DDB_G0279313	77	140	283	546	712	475	318	77	352	372	726	888	561	529	134	178	10793	98
DDB_G0279315	19	53	24	43	34	8	9	7	107	10	46	19	15	8	27	223	61	2
DDB_G0279317	34	23	92	172	202	96	127	27	75	99	212	209	171	157	700	776	285	65
DDB_G0279319	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
DDB_G0279321	11	5	9	11	12	13	12	2	12	4	10	23	18	15	26	85	32	0
DDB_G0279323	14	28	43	56	37	19	24	10	19	33	53	42	27	18	143	75	82	1
DDB_G0279325	25	2	4	10	19	10	16	25	9	5	19	23	19	11	0	46	0	2
DDB_G0279327	79	43	192	319	234	92	106	69	123	177	485	388	202	191	84	205	330	21
DDB_G0279329	28	20	15	25	20	15	27	27	22	17	26	16	23	28	11	167	1	1
DDB_G0279331	1	11	3	8	3	2	7	9	12	8	4	2	2	3	0	8	0	0
DDB_G0279333	0	2	2	1	2	0	4	0	1	0	1	0	1	2	2	6	0	0
DDB_G0279335	73	14	41	84	56	36	60	38	37	49	119	67	57	51	80	130	12	5
DDB_G0279337	47	19232	5635	779	43	59	112	25	14011	4820	519	211	182	312	337	30	158	15
DDB_G0279339	0	1	2	13	14	8	8	0	7	3	35	16	12	8	2	0	22	9
DDB_G0279341	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DDB_G0279343	5	7	41	221	222	12	5	4	15	76	326	281	30	7	44	21	9	1
DDB_G0279345	277	464	435	805	283	212	285	111	888	482	913	560	625	547	170	466	77	35
DDB_G0279347	338	28	66	80	97	38	43	118	65	61	117	90	55	65	35	116	42	1
DDB_G0279349	3	27	37	21	14	14	13	19	108	38	28	8	10	17	15	25	3	2
DDB_G0279351	72	41	50	81	62	75	78	30	204	117	150	94	64	133	49	147	65	31
DDB_G0279353	0	0	1	0	102	281	135	0	0	0	1	88	280	251	1	0	2255	34
DDB_G0279355	0	1	0	1	0	6	110	0	0	0	0	0	6	114	1	0	8	0
DDB_G0279357	62	6	10	26	10	7	6	32	12	18	47	20	30	29	15	28	63	3
DDB_G0279359	3	3	14	19	8	11	1	6	8	5	16	6	14	6	0	5	1	2
DDB_G0279361	5	6	17	23	66	1035	787	2	15	37	43	97	1157	2008	24	246	26	16
DDB_G0279363	0	18	90	172	390	385	204	3	55	76	265	238	320	255	331	7	32	11
DDB_G0279365	89	35	300	453	277	293	323	65	68	265	552	393	470	478	107	455	76	56
DDB_G0279367	322	294	373	517	366	297	329	147	1023	497	823	597	724	641	120	367	16	10
DDB_G0279369	175	608	278	853	918	531	361	124	1670	192	1213	914	885	402	213	924	2	9
DDB_G0279371	12	2	6	15	47	17	20	8	15	8	39	61	25	21	9	28	31	1
DDB_G0279373	239	103	175	272	200	67	59	51	159	304	354	393	176	179	187	375	290	16
DDB_G0279375	14	24	88	68	88	34	53	4	95	75	123	65	36	51	153	329	5	7
DDB_G0279377	363	319	423	723	367	176	207	197	643	661	881	645	437	376	552	1038	106	70
DDB_G0279381	3	4	3	2	6	3	4	0	7	1	4	3	5	2	3	18	0	0
DDB_G0279383	0	0	4	22	73	61	33	0	1	6	30	52	69	45	3	16	1	23
DDB_G0279385	0	2	2	0	0	0	1	0	2	2	1	4	2	1	0	0	2	2
DDB_G0279387	19168	6363	1209	1956	565	434	648	19163	9167	1117	1825	1414	1860	1792	703	20304	1524	111
DDB_G0279389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0279391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0279393	19	24	28	31	11	11	17	3	84	10	55	18	22	8	14	34	1	0
DDB_G0279395	13	28	45	105	54	34	45	10	73	64	137	61	43	42	17	43	1	8
DDB_G0279397	101	43	188	184	165	82	172	75	82	186	328	204	194	206	50	212	172	22
DDB_G0279399	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
DDB_G0279403	1225	62	53	88	36	27	44	496	114	55	72	55	55	82	6	170	13	19
DDB_G0279405	139	880	1110	1385	609	801	890	238	1915	1254	1703	995	1023	1380	486	1413	332	101
DDB_G0279407	1151	1661	1727	2546	1027	1056	1096	1124	4366	1737	2956	1697	2219	1937	369	2744	124	603
DDB_G0279409	232	272	654	1631	707	664	1087	157	1160	955	2514	1337	1932	1996	315	1323	45	41
DDB_G0279411	7892	2791	5331	9072	3950	1812	2298	9157	4612	6131	8683	7646	5649	5075	1052	3652	16931	4959
DDB_G0279413	148	1610	2112	2606	2313	1972	1806	121	4351	2340	3069	3112	3083	2842	368	505	236	67
DDB_G0279415	2095	3543	2032	2203	394	224	228	2479	6591	2918	2604	1028	771	591	93	3541	12	297
DDB_G0279417	314	439	3090	3533	4469	4137	3751	160	1207	2561	6104	4353	5814	4989	282	1154	4776	428
DDB_G0279419	119	77	198	482	232	367	479	96	92	177	403	372	685	804	124	208	492	81
DDB_G0279421	17	23	52	75	107	184	206	9	93	62	136	117	230	257	31	50	89	12
DDB_G0279423	0	4	1	2	33	23	18	0	8	3	9	24	32	28	26	7	1	0
DDB_G0279425	783	5548	5892	8654	7023	8207	7455	783	11589	7250	13840	12230	16531	14766	1791	6778	5059	791
DDB_G0279427	178	481	681	1022	754	579	876	72	1176	726	1286	949	1173	1375	161	1043	107	81
DDB_G0279429	1080	447	188	151	349	1904	1453	328	1412	182	253	397	1741	2892	474	972	142	19
DDB_G0279431	4	2	252	692	593	291	298	0	6	191	566	617	463	309	125	134	308	84
DDB_G0279433	82	104	277	426	283	219	212	240	336	290	485	458	482	356	60	582	188	365
DDB_G0279435	32	7	31	231	628	491	291	16	29	55	245	656	566	389	282	306	548	15
DDB_G0279437	83	50	36	78	44	48	37	82	103	40	83	59	62	79	13	388	23	3
DDB_G0279439	298	984	1556	1488	3001	1670	1744	327	2392	1349	2909	2886	2558	2288	1669	2184	776	188
DDB_G0279441	34	100	238	456	395	249	240	23	406	279	625	462	494	416	122	462	269	214
DDB_G0279443	109	104	162	436	163	88	82	279	212	241	436	249	262	188	110	360	190	26
DDB_G0279445	4	5	79	108	87	76	66	1	16	53	126	64	124	117	20	17	59	9
DDB_G0279447	1	0	0	2	2	7	2	0	4	0	0	0	2	0	40	155	0	4
DDB_G0279449	339	974	277	209	174	117	177	260	3008	420	492	195	125	241	448	1507	94	73
DDB_G0279451	25	67	88	108	71	19	44	29	215	76	155	92	58	49	25	118	264	153
DDB_G0279453	6	52	179	199	191	70	110	13	160	95	349	155	98	101	39	52	5	6
DDB_G0279455	0	0	68	204	268	209	140	0	6	75	351	232	329	227	52	1	156	3
DDB_G0279457	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	7	0
DDB_G0279459	83	62	596	725	1114	117	43	35	172	1114	1480	1279	250	88	64	132	9	6
DDB_G0279461	299	784	990	1797	1018	729	990	295	1768	1123	2085	1360	1620	1506	204	1408	116	64
DDB_G0279463	0	43	1273	1368	871	358	305	0	167	1383	1540	793	641	407	106	393	99	160
DDB_G0279465	2	2	27	31	130	161	107	0	46	11	39	55	87	67	15	30	25	13
DDB_G0279467	0	2	10	7	4	25	11	0	2	6	12	7	42	4	4	3	44	3
DDB_G0279469	0	0	5	2	6	7	1	1	1	1	5	1	0	4	2	2	0	1
DDB_G0279471	1	0	0	0	4	4	1	0	0	0	1	0	3	0	2	3	107	8
DDB_G0279473	14	90	768	1824	2237	1556	688	3	416	960	2329	2417	1841	1131	459	283	968	146
DDB_G0279475	2	12	49	97	246	90	67	0	89	37	139	142	79	76	38	73	23	99
DDB_G0279477	14	104	151	174	420	199	217	7	262	154	339	311	233	268	19	119	27	9
DDB_G0279479	1	3	3	6	8	3	6	0	14	2	10	2	0	2	8	11	0	1
DDB_G0279481	4	10	38	45	150	94	117	6	81	60	111	135	121	124	177	267	86	84
DDB_G0279483	1	2	170	781	2978	1161	586	0	7	181	1177	1699	899	696	267	27	1766	29
DDB_G0279485	64	63	82	87	112	65	94	29	207	41	123	85	98	139	0	42	61	0
DDB_G0279487	343	1660	370	259	215	153	246	664	4713	307	431	281	303	331	17	1042	18	3
DDB_G0279489	7	6	31	56	47	28	48	11	23	36	86	60	39	66	54	99	20	5
DDB_G0279491	24	27	42	54	45	8	13	16	67	46	76	91	33	23	36	48	28	2
DDB_G0279493	10	3	1	3	2	2	1	11	11	4	4	3	7	6	1	15	0	1
DDB_G0279495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0279497	8	3	5	9	4	8	9	24	9	0	10	5	7	9	1	5	5	1
DDB_G0279499	10	7	62	99	68	24	37	1	14	45	115	75	29	27	32	32	30	27
DDB_G0279501	18	19	169	213	224	65	56	7	56	202	302	224	103	64	13	75	20	18
DDB_G0279503	4	7	0	7	1	3	3	10	4	1	3	1	5	3	0	28	0	1
DDB_G0279505	0	2	12	20	63	54	45	0	2	5	19	25	48	35	5	48	0	3
DDB_G0279507	124	123	158	396	156	59	62	125	246	177	402	259	218	154	142	139	332	15
DDB_G0279509	23	33	78	73	50	22	26	21	74	51	89	58	32	28	14	45	109	7
DDB_G0279511	54	407	982	2092	2007	1851	1514	60	951	944	2665	2144	2716	2295	764	318	1095	80
DDB_G0279513	19	28	18	32	22	15	23	14	93	13	50	14	20	53	4	175	1	0
DDB_G0279515	50	38	99	158	135	75	86	43	101	110	241	186	127	107	181	260	75	6
DDB_G0279517	0	0	6	2	9	5	5	0	3	2	3	3	2	1	34	16	0	0
DDB_G0279519	16	10	29	32	19	6	7	10	59	36	47	15	21	10	6	54	2	16
DDB_G0279521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
DDB_G0279523	14	0	2	1	1	0	0	12	0	1	0	0	1	2	0	1	1	0
DDB_G0279525	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0
DDB_G0279527	176	78	154	337	232	101	140	200	257	208	407	343	240	216	82	558	118	11
DDB_G0279529	0	1	12	70	256	1837	2685	0	6	17	149	210	2002	3374	77	437	68	69
DDB_G0279531	0	0	1	6	3	1	0	0	0	2	6	2	0	0	2	5	0	2
DDB_G0279533	0	0	0	2	3	6	3	0	5	0	3	1	6	1	0	4	0	0
DDB_G0279535	49	11	23	43	43	36	16	13	13	50	72	62	54	37	80	119	38	22
DDB_G0279537	382	405	656	755	450	372	467	384	991	797	1331	621	528	820	229	957	68	28
DDB_G0279539	712	1028	1052	1489	1135	843	793	359	2767	1439	2003	1798	1791	1551	746	1586	309	526
DDB_G0279541	0	0	5	0	2	97	1341	0	0	0	1	5	138	2738	0	0	66	1
DDB_G0279543	0	0	0	0	0	4	13	0	0	0	0	0	7	31	0	0	19	2
DDB_G0279545	0	0	0	0	0	2	111	0	0	0	0	0	3	90	1	0	3	1
DDB_G0279547	1	0	5	7	10	5	7	0	7	3	5	2	1	3	17	6	0	0
DDB_G0279549	292	165	232	243	125	64	86	152	541	191	261	153	108	109	57	312	9	79
DDB_G0279551	2	4	4	8	6	4	1	1	7	0	14	8	4	5	3	6	5	2
DDB_G0279553	14	29	46	80	47	8	9	0	60	76	139	59	12	4	7	13	1	0
DDB_G0279555	2	104	113	105	66	67	61	2	515	66	148	61	84	67	58	58	25	16
DDB_G0279557	764	498	215	226	389	4473	8070	514	1343	180	335	461	5537	12613	46	1333	212	158
DDB_G0279559	59	389	544	800	828	719	852	49	808	726	1179	940	1217	1329	189	1090	296	78
DDB_G0279561	1331	206	684	1558	1875	582	473	843	285	794	1710	2648	1364	1155	583	1238	3038	103
DDB_G0279563	25	101	113	171	65	54	99	37	140	127	160	133	150	127	77	59	47	17
DDB_G0279565	64	66	286	366	325	96	102	51	303	325	651	425	183	139	424	535	65	7
DDB_G0279567	0	0	0	0	0	0	1	0	9	0	1	0	0	0	2	1	0	0
DDB_G0279569	143	422	290	789	766	509	503	112	1029	272	1151	764	822	686	265	1090	388	130
DDB_G0279571	32	28	9	12	15	9	4	11	67	7	20	14	20	12	1	30	7	8
DDB_G0279573	27	16	11	9	7	4	8	13	25	7	14	11	16	8	1	19	2	0
DDB_G0279575	265	232	135	130	97	71	115	197	493	112	223	136	122	144	8	501	10	3
DDB_G0279577	103	184	27	7	4	3	2	96	514	17	17	5	9	11	0	36	0	4
DDB_G0279579	8	33	2	1	0	1	0	26	73	3	1	1	1	2	0	3	0	0
DDB_G0279581	0	2	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0
DDB_G0279583	1	1	9	5	3	2	4	2	5	0	13	10	2	1	0	13	1	4
DDB_G0279585	57	98	193	402	412	261	316	21	239	165	408	377	300	392	137	118	52	6
DDB_G0279587	0	1	1	0	0	1	0	1	0	0	4	0	1	2	4	6	0	1
DDB_G0279589	22	18	14	32	6	12	10	9	63	10	43	11	13	11	10	107	3	4
DDB_G0279591	597	608	1731	5030	8832	6252	3630	280	1206	2294	5516	13181	12314	7832	960	762	22654	2274
DDB_G0279593	26	42	95	119	64	18	32	15	119	109	130	71	79	54	105	192	14	54
DDB_G0279595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0279597	20	10	12	7	11	10	9	15	15	5	17	9	10	19	2	83	2	0
DDB_G0279599	2	5	10	39	82	100	109	0	19	9	41	31	42	54	32	38	3	5
DDB_G0279601	0	2	1	5	4	3	2	0	0	1	2	2	5	4	2	5	7	1
DDB_G0279603	3	17	25	33	33	18	14	4	28	21	32	34	25	36	4	8	3	0
DDB_G0279605	254	566	781	917	544	396	515	228	2124	862	1409	729	867	785	625	1266	75	86
DDB_G0279607	1135	3272	784	1052	590	822	1424	1010	6987	846	1737	651	942	2040	85	1158	83	342
DDB_G0279609	0	0	2	3	84	756	446	0	0	1	1	23	456	448	35	5	12	10
DDB_G0279611	69	11	19	26	19	18	22	90	43	14	27	24	29	30	8	123	14	7
DDB_G0279613	147	75	135	198	64	53	79	250	248	176	392	127	139	163	7	227	42	11
DDB_G0279615	0	0	270	609	600	106	53	0	6	231	1219	474	155	90	20	186	32	459
DDB_G0279617	0	24	45	206	151	290	377	1	146	90	458	198	409	578	323	160	29	45
DDB_G0279619	4	2	0	1	1	4	0	8	5	1	1	0	1	4	2	6	0	0
DDB_G0279621	5	7	11	15	5	2	2	18	11	10	13	4	2	2	0	8	0	0
DDB_G0279623	18	4	0	4	0	2	2	18	7	1	5	4	4	10	1	6	0	0
DDB_G0279625	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
DDB_G0279627	0	0	0	1	0	0	1	1	3	1	3	1	2	2	0	12	0	0
DDB_G0279629	237	391	874	1652	931	1310	1017	127	946	672	1541	1066	2172	1795	387	620	31	116
DDB_G0279631	0	1	1	1	1	6	4	0	0	0	2	0	3	0	2	2	2	0
DDB_G0279633	133	1400	330	293	90	48	44	236	3431	320	291	168	80	67	46	126	19	7
DDB_G0279635	12	56	70	87	91	62	58	11	178	76	115	95	78	68	213	159	130	3
DDB_G0279637	6	51	54	116	118	118	162	17	317	58	144	106	206	138	139	169	51	98
DDB_G0279639	928	1046	445	534	592	846	1327	496	1626	553	1155	938	983	2536	961	2343	158	111
DDB_G0279641	4	29	38	83	86	40	36	7	58	68	111	85	51	59	68	66	140	191
DDB_G0279643	2	2	16	63	1083	999	655	0	2	32	104	1027	1815	1696	14	150	242	520
DDB_G0279645	3	8	19	35	126	164	242	5	35	10	60	97	126	227	34	31	28	2
DDB_G0279647	72	44	72	99	94	56	69	62	146	102	131	128	113	126	25	209	42	50
DDB_G0279649	1002	1634	956	1618	1382	1052	889	530	2599	983	1778	1807	1590	1825	481	2199	735	65
DDB_G0279651	0	1	2	5	8	29	120	0	2	2	10	12	35	205	11	46	3	8
DDB_G0279653	139	210	334	393	251	186	418	79	572	480	631	550	500	559	597	392	480	10
DDB_G0279655	68	91	119	136	89	24	24	41	235	105	150	76	53	48	100	72	33	13
DDB_G0279657	863	1036	1220	1592	866	559	690	278	2218	1053	1994	952	951	896	119	790	65	17
DDB_G0279659	595	3020	1833	1450	888	1979	877	733	8881	1916	1730	1264	3083	1728	130	1534	1163	372
DDB_G0279661	7	19	43	66	32	17	28	2	54	66	99	60	47	48	50	120	14	59
DDB_G0279663	470	84	131	189	143	34	48	38	145	172	210	242	81	85	403	300	208	16
DDB_G0279665	611	136	85	84	40	47	157	169	224	68	136	55	77	272	19	398	3	2
DDB_G0279667	39365	27846	27103	35463	20285	7720	6146	26421	43338	32517	64596	54689	26944	14776	37928	41817	20052	7960
DDB_G0279669	13	14	13	15	11	3	4	4	59	15	29	11	5	7	10	47	67	11
DDB_G0279671	0	40	86	86	54	18	20	0	128	55	127	54	28	15	13	9	84	78
DDB_G0279673	264	497	659	943	555	609	861	179	1809	675	1084	672	1186	1064	297	528	533	79
DDB_G0279675	59	177	137	136	157	135	634	64	486	107	196	173	149	617	18	276	461	287
DDB_G0279677	11	66	109	171	163	67	90	34	180	137	232	210	109	112	303	276	21	63
DDB_G0279679	2	6	6	7	11	5	2	0	17	12	18	8	6	6	0	15	0	0
DDB_G0279681	27	818	538	620	608	127	71	40	4740	620	1192	544	226	124	18	248	4	125
